"","caseID","race","enroll","activity","duration"
"472229",20140201141585,1,3,"Traveling",15
"472230",20140201141585,1,3,"Leisure and Sports",60
"472231",20140201141585,1,3,"Traveling",30
"472232",20140201141585,1,3,"Other",60
"472233",20140201141585,1,3,"Traveling",1
"472234",20140201141585,1,3,"Other",60
"472235",20140201141585,1,3,"Traveling",15
"472236",20140201141585,1,3,"Eating and Drinking",60
"472237",20140201141585,1,3,"Traveling",10
"472238",20140201141585,1,3,"Other",5
"472239",20140201141585,1,3,"Traveling",8
"472240",20140201141585,1,3,"Leisure and Sports",150
"472241",20140201141585,1,3,"Traveling",30
"472242",20140201141585,1,3,"Eating and Drinking",30
"472243",20140201141585,1,3,"Educational Activities",60
"472244",20140201141585,1,3,"Leisure and Sports",131
"472245",20140201141585,1,3,"Grooming",30
"472246",20140201141585,1,3,"Sleeping",390
"472435",20140201141610,1,3,"Sleeping",360
"472436",20140201141610,1,3,"Grooming",60
"472437",20140201141610,1,3,"Eating and Drinking",30
"472438",20140201141610,1,3,"Traveling",20
"472439",20140201141610,1,3,"Other",120
"472440",20140201141610,1,3,"Traveling",20
"472441",20140201141610,1,3,"Leisure and Sports",60
"472442",20140201141610,1,3,"Other",120
"472443",20140201141610,1,3,"Other",60
"472444",20140201141610,1,3,"Other",60
"472445",20140201141610,1,3,"Eating and Drinking",60
"472446",20140201141610,1,3,"Leisure and Sports",60
"472447",20140201141610,1,3,"Grooming",20
"472448",20140201141610,1,3,"Leisure and Sports",120
"472449",20140201141610,1,3,"Sleeping",270
"472657",20140201141650,1,5,"Sleeping",510
"472658",20140201141650,1,5,"Leisure and Sports",120
"472659",20140201141650,1,5,"Traveling",25
"472660",20140201141650,1,5,"Other",20
"472661",20140201141650,1,5,"Traveling",25
"472662",20140201141650,1,5,"Educational Activities",65
"472663",20140201141650,1,5,"Traveling",8
"472664",20140201141650,1,5,"Working and related activities",180
"472665",20140201141650,1,5,"Educational Activities",67
"472666",20140201141650,1,5,"Traveling",5
"472667",20140201141650,1,5,"Other",5
"472668",20140201141650,1,5,"Traveling",10
"472669",20140201141650,1,5,"Leisure and Sports",60
"472670",20140201141650,1,5,"Leisure and Sports",160
"472671",20140201141650,1,5,"Leisure and Sports",60
"472672",20140201141650,1,5,"Sleeping",120
"472729",20140201141664,1,5,"Sleeping",360
"472730",20140201141664,1,5,"Educational Activities",240
"472731",20140201141664,1,5,"Other",240
"472732",20140201141664,1,5,"Other",30
"472733",20140201141664,1,5,"Eating and Drinking",30
"472734",20140201141664,1,5,"Leisure and Sports",120
"472735",20140201141664,1,5,"Other",30
"472736",20140201141664,1,5,"Educational Activities",150
"472737",20140201141664,1,5,"Sleeping",240
"472808",20140201141676,1,3,"Sleeping",240
"472809",20140201141676,1,3,"Leisure and Sports",60
"472810",20140201141676,1,3,"Eating and Drinking",20
"472811",20140201141676,1,3,"Leisure and Sports",100
"472812",20140201141676,1,3,"Leisure and Sports",60
"472813",20140201141676,1,3,"Traveling",1
"472814",20140201141676,1,3,"Leisure and Sports",179
"472815",20140201141676,1,3,"Other",30
"472816",20140201141676,1,3,"Leisure and Sports",150
"472817",20140201141676,1,3,"Eating and Drinking",60
"472818",20140201141676,1,3,"Traveling",1
"472819",20140201141676,1,3,"Leisure and Sports",209
"472820",20140201141676,1,3,"Leisure and Sports",90
"472821",20140201141676,1,3,"Sleeping",240
"473170",20140201141725,1,5,"Sleeping",90
"473171",20140201141725,1,5,"Grooming",20
"473172",20140201141725,1,5,"Traveling",15
"473173",20140201141725,1,5,"Working and related activities",420
"473174",20140201141725,1,5,"Traveling",10
"473175",20140201141725,1,5,"Other",30
"473176",20140201141725,1,5,"Traveling",20
"473177",20140201141725,1,5,"Other",60
"473178",20140201141725,1,5,"Traveling",14
"473179",20140201141725,1,5,"Other",30
"473180",20140201141725,1,5,"Traveling",20
"473181",20140201141725,1,5,"Other",90
"473182",20140201141725,1,5,"Other",120
"473183",20140201141725,1,5,"Traveling",2
"473184",20140201141725,1,5,"Other",40
"473185",20140201141725,1,5,"Eating and Drinking",20
"473186",20140201141725,1,5,"Leisure and Sports",60
"473187",20140201141725,1,5,"Grooming",30
"473188",20140201141725,1,5,"Sleeping",349
"473966",20140201141815,2,3,"Sleeping",180
"473967",20140201141815,2,3,"Grooming",10
"473968",20140201141815,2,3,"Traveling",5
"473969",20140201141815,2,3,"Eating and Drinking",30
"473970",20140201141815,2,3,"Educational Activities",300
"473971",20140201141815,2,3,"Eating and Drinking",40
"473972",20140201141815,2,3,"Educational Activities",125
"473973",20140201141815,2,3,"Traveling",5
"473974",20140201141815,2,3,"Grooming",30
"473975",20140201141815,2,3,"Eating and Drinking",20
"473976",20140201141815,2,3,"Sleeping",695
"474071",20140201141836,2,5,"Sleeping",120
"474072",20140201141836,2,5,"Other",180
"474073",20140201141836,2,5,"Other",30
"474074",20140201141836,2,5,"Other",10
"474075",20140201141836,2,5,"Other",20
"474076",20140201141836,2,5,"Other",210
"474077",20140201141836,2,5,"Grooming",35
"474078",20140201141836,2,5,"Traveling",25
"474079",20140201141836,2,5,"Leisure and Sports",150
"474080",20140201141836,2,5,"Traveling",25
"474081",20140201141836,2,5,"Other",155
"474082",20140201141836,2,5,"Traveling",7
"474083",20140201141836,2,5,"Other",20
"474084",20140201141836,2,5,"Grooming",10
"474085",20140201141836,2,5,"Leisure and Sports",143
"474086",20140201141836,2,5,"Sleeping",300
"474144",20140201141853,3,5,"Sleeping",420
"474145",20140201141853,3,5,"Grooming",1
"474146",20140201141853,3,5,"Leisure and Sports",539
"474147",20140201141853,3,5,"Eating and Drinking",20
"474148",20140201141853,3,5,"Leisure and Sports",220
"474149",20140201141853,3,5,"Sleeping",240
"474192",20140201141861,1,3,"Sleeping",210
"474193",20140201141861,1,3,"Grooming",15
"474194",20140201141861,1,3,"Eating and Drinking",15
"474195",20140201141861,1,3,"Traveling",12
"474196",20140201141861,1,3,"Leisure and Sports",18
"474197",20140201141861,1,3,"Educational Activities",230
"474198",20140201141861,1,3,"Eating and Drinking",10
"474199",20140201141861,1,3,"Leisure and Sports",44
"474200",20140201141861,1,3,"Educational Activities",106
"474201",20140201141861,1,3,"Leisure and Sports",15
"474202",20140201141861,1,3,"Traveling",10
"474203",20140201141861,1,3,"Leisure and Sports",45
"474204",20140201141861,1,3,"Traveling",35
"474205",20140201141861,1,3,"Other",60
"474206",20140201141861,1,3,"Traveling",40
"474207",20140201141861,1,3,"Educational Activities",25
"474208",20140201141861,1,3,"Eating and Drinking",8
"474209",20140201141861,1,3,"Other",60
"474210",20140201141861,1,3,"Leisure and Sports",60
"474211",20140201141861,1,3,"Other",62
"474212",20140201141861,1,3,"Sleeping",360
"474357",20140201141873,4,5,"Sleeping",225
"474358",20140201141873,4,5,"Grooming",15
"474359",20140201141873,4,5,"Traveling",30
"474360",20140201141873,4,5,"Traveling",15
"474361",20140201141873,4,5,"Educational Activities",180
"474362",20140201141873,4,5,"Traveling",4
"474363",20140201141873,4,5,"Other",10
"474364",20140201141873,4,5,"Educational Activities",5
"474365",20140201141873,4,5,"Educational Activities",45
"474366",20140201141873,4,5,"Educational Activities",120
"474367",20140201141873,4,5,"Other",4
"474368",20140201141873,4,5,"Traveling",45
"474369",20140201141873,4,5,"Sleeping",30
"474370",20140201141873,4,5,"Other",60
"474371",20140201141873,4,5,"Grooming",20
"474372",20140201141873,4,5,"Leisure and Sports",90
"474373",20140201141873,4,5,"Eating and Drinking",40
"474374",20140201141873,4,5,"Leisure and Sports",152
"474375",20140201141873,4,5,"Educational Activities",20
"474376",20140201141873,4,5,"Sleeping",330
"474710",20140201141926,1,3,"Sleeping",360
"474711",20140201141926,1,3,"Grooming",30
"474712",20140201141926,1,3,"Leisure and Sports",90
"474713",20140201141926,1,3,"Eating and Drinking",10
"474714",20140201141926,1,3,"Traveling",20
"474715",20140201141926,1,3,"Leisure and Sports",210
"474716",20140201141926,1,3,"Traveling",7
"474717",20140201141926,1,3,"Eating and Drinking",45
"474718",20140201141926,1,3,"Traveling",20
"474719",20140201141926,1,3,"Other",30
"474720",20140201141926,1,3,"Leisure and Sports",48
"474721",20140201141926,1,3,"Educational Activities",90
"474722",20140201141926,1,3,"Leisure and Sports",120
"474723",20140201141926,1,3,"Leisure and Sports",20
"474724",20140201141926,1,3,"Sleeping",340
"475344",20140201142034,4,5,"Sleeping",120
"475345",20140201142034,4,5,"Educational Activities",90
"475346",20140201142034,4,5,"Grooming",60
"475347",20140201142034,4,5,"Traveling",2
"475348",20140201142034,4,5,"Educational Activities",208
"475349",20140201142034,4,5,"Eating and Drinking",30
"475350",20140201142034,4,5,"Educational Activities",270
"475351",20140201142034,4,5,"Other",5
"475352",20140201142034,4,5,"Traveling",2
"475353",20140201142034,4,5,"Grooming",60
"475354",20140201142034,4,5,"Eating and Drinking",10
"475355",20140201142034,4,5,"Other",30
"475356",20140201142034,4,5,"Other",120
"475357",20140201142034,4,5,"Grooming",10
"475358",20140201142034,4,5,"Eating and Drinking",30
"475359",20140201142034,4,5,"Other",63
"475360",20140201142034,4,5,"Other",30
"475361",20140201142034,4,5,"Educational Activities",120
"475362",20140201142034,4,5,"Sleeping",180
"475425",20140201142045,1,5,"Sleeping",210
"475426",20140201142045,1,5,"Eating and Drinking",10
"475427",20140201142045,1,5,"Grooming",20
"475428",20140201142045,1,5,"Traveling",15
"475429",20140201142045,1,5,"Other",30
"475430",20140201142045,1,5,"Traveling",30
"475431",20140201142045,1,5,"Leisure and Sports",150
"475432",20140201142045,1,5,"Traveling",30
"475433",20140201142045,1,5,"Grooming",30
"475434",20140201142045,1,5,"Traveling",15
"475435",20140201142045,1,5,"Other",10
"475436",20140201142045,1,5,"Eating and Drinking",15
"475437",20140201142045,1,5,"Leisure and Sports",20
"475438",20140201142045,1,5,"Sleeping",45
"475439",20140201142045,1,5,"Leisure and Sports",40
"475440",20140201142045,1,5,"Other",10
"475441",20140201142045,1,5,"Leisure and Sports",205
"475442",20140201142045,1,5,"Other",15
"475443",20140201142045,1,5,"Traveling",15
"475444",20140201142045,1,5,"Other",5
"475445",20140201142045,1,5,"Eating and Drinking",30
"475446",20140201142045,1,5,"Traveling",15
"475447",20140201142045,1,5,"Educational Activities",30
"475448",20140201142045,1,5,"Leisure and Sports",25
"475449",20140201142045,1,5,"Other",120
"475450",20140201142045,1,5,"Grooming",15
"475451",20140201142045,1,5,"Sleeping",30
"475452",20140201142045,1,5,"Sleeping",255
"475869",20140201142117,2,3,"Sleeping",180
"475870",20140201142117,2,3,"Grooming",30
"475871",20140201142117,2,3,"Traveling",15
"475872",20140201142117,2,3,"Other",60
"475873",20140201142117,2,3,"Traveling",15
"475874",20140201142117,2,3,"Eating and Drinking",15
"475875",20140201142117,2,3,"Leisure and Sports",525
"475876",20140201142117,2,3,"Grooming",30
"475877",20140201142117,2,3,"Eating and Drinking",15
"475878",20140201142117,2,3,"Leisure and Sports",105
"475879",20140201142117,2,3,"Sleeping",450
"476277",20140201142190,4,5,"Sleeping",265
"476278",20140201142190,4,5,"Grooming",20
"476279",20140201142190,4,5,"Traveling",5
"476280",20140201142190,4,5,"Educational Activities",60
"476281",20140201142190,4,5,"Traveling",10
"476282",20140201142190,4,5,"Other",45
"476283",20140201142190,4,5,"Traveling",10
"476284",20140201142190,4,5,"Educational Activities",180
"476285",20140201142190,4,5,"Traveling",5
"476286",20140201142190,4,5,"Leisure and Sports",10
"476287",20140201142190,4,5,"Leisure and Sports",10
"476288",20140201142190,4,5,"Leisure and Sports",15
"476289",20140201142190,4,5,"Leisure and Sports",10
"476290",20140201142190,4,5,"Traveling",5
"476291",20140201142190,4,5,"Grooming",45
"476292",20140201142190,4,5,"Sleeping",145
"476293",20140201142190,4,5,"Traveling",5
"476294",20140201142190,4,5,"Eating and Drinking",30
"476295",20140201142190,4,5,"Traveling",5
"476296",20140201142190,4,5,"Educational Activities",290
"476297",20140201142190,4,5,"Leisure and Sports",60
"476298",20140201142190,4,5,"Sleeping",210
"476382",20140201142201,2,3,"Sleeping",240
"476383",20140201142201,2,3,"Grooming",20
"476384",20140201142201,2,3,"Traveling",40
"476385",20140201142201,2,3,"Educational Activities",300
"476386",20140201142201,2,3,"Traveling",40
"476387",20140201142201,2,3,"Eating and Drinking",20
"476388",20140201142201,2,3,"Traveling",15
"476389",20140201142201,2,3,"Leisure and Sports",165
"476390",20140201142201,2,3,"Traveling",15
"476391",20140201142201,2,3,"Grooming",35
"476392",20140201142201,2,3,"Leisure and Sports",120
"476393",20140201142201,2,3,"Leisure and Sports",20
"476394",20140201142201,2,3,"Educational Activities",80
"476395",20140201142201,2,3,"Sleeping",330
"476609",20140201142231,2,5,"Sleeping",300
"476610",20140201142231,2,5,"Eating and Drinking",30
"476611",20140201142231,2,5,"Leisure and Sports",120
"476612",20140201142231,2,5,"Working and related activities",90
"476613",20140201142231,2,5,"Traveling",20
"476614",20140201142231,2,5,"Leisure and Sports",120
"476615",20140201142231,2,5,"Traveling",8
"476616",20140201142231,2,5,"Eating and Drinking",20
"476617",20140201142231,2,5,"Traveling",15
"476618",20140201142231,2,5,"Grooming",10
"476619",20140201142231,2,5,"Traveling",15
"476620",20140201142231,2,5,"Working and related activities",360
"476621",20140201142231,2,5,"Working and related activities",4
"476622",20140201142231,2,5,"Traveling",40
"476623",20140201142231,2,5,"Grooming",20
"476624",20140201142231,2,5,"Sleeping",268
"476625",20140201142233,1,5,"Sleeping",300
"476626",20140201142233,1,5,"Grooming",30
"476627",20140201142233,1,5,"Traveling",10
"476628",20140201142233,1,5,"Other",10
"476629",20140201142233,1,5,"Eating and Drinking",10
"476630",20140201142233,1,5,"Traveling",5
"476631",20140201142233,1,5,"Other",30
"476632",20140201142233,1,5,"Traveling",30
"476633",20140201142233,1,5,"Other",90
"476634",20140201142233,1,5,"Traveling",30
"476635",20140201142233,1,5,"Other",15
"476636",20140201142233,1,5,"Traveling",10
"476637",20140201142233,1,5,"Other",40
"476638",20140201142233,1,5,"Traveling",25
"476639",20140201142233,1,5,"Other",60
"476640",20140201142233,1,5,"Traveling",20
"476641",20140201142233,1,5,"Leisure and Sports",30
"476642",20140201142233,1,5,"Eating and Drinking",25
"476643",20140201142233,1,5,"Educational Activities",120
"476644",20140201142233,1,5,"Grooming",60
"476645",20140201142233,1,5,"Educational Activities",90
"476646",20140201142233,1,5,"Leisure and Sports",60
"476647",20140201142233,1,5,"Leisure and Sports",30
"476648",20140201142233,1,5,"Grooming",30
"476649",20140201142233,1,5,"Sleeping",280
"476994",20140201142298,2,3,"Sleeping",420
"476995",20140201142298,2,3,"Educational Activities",15
"476996",20140201142298,2,3,"Sleeping",285
"476997",20140201142298,2,3,"Eating and Drinking",30
"476998",20140201142298,2,3,"Leisure and Sports",30
"476999",20140201142298,2,3,"Traveling",1
"477000",20140201142298,2,3,"Leisure and Sports",60
"477001",20140201142298,2,3,"Traveling",1
"477002",20140201142298,2,3,"Leisure and Sports",238
"477003",20140201142298,2,3,"Other",2
"477004",20140201142298,2,3,"Sleeping",358
"477034",20140201142307,1,5,"Sleeping",180
"477035",20140201142307,1,5,"Other",2
"477036",20140201142307,1,5,"Grooming",10
"477037",20140201142307,1,5,"Traveling",15
"477038",20140201142307,1,5,"Educational Activities",20
"477039",20140201142307,1,5,"Traveling",30
"477040",20140201142307,1,5,"Eating and Drinking",45
"477041",20140201142307,1,5,"Traveling",30
"477042",20140201142307,1,5,"Other",10
"477043",20140201142307,1,5,"Traveling",15
"477044",20140201142307,1,5,"Other",10
"477045",20140201142307,1,5,"Other",60
"477046",20140201142307,1,5,"Educational Activities",60
"477047",20140201142307,1,5,"Grooming",30
"477048",20140201142307,1,5,"Sleeping",180
"477049",20140201142307,1,5,"Educational Activities",30
"477050",20140201142307,1,5,"Leisure and Sports",60
"477051",20140201142307,1,5,"Other",143
"477052",20140201142307,1,5,"Other",90
"477053",20140201142307,1,5,"Eating and Drinking",40
"477054",20140201142307,1,5,"Leisure and Sports",60
"477055",20140201142307,1,5,"Leisure and Sports",45
"477056",20140201142307,1,5,"Other",35
"477057",20140201142307,1,5,"Sleeping",60
"477058",20140201142307,1,5,"Sleeping",180
"477367",20140201142366,1,5,"Sleeping",390
"477368",20140201142366,1,5,"Grooming",30
"477369",20140201142366,1,5,"Other",60
"477370",20140201142366,1,5,"Leisure and Sports",390
"477371",20140201142366,1,5,"Educational Activities",120
"477372",20140201142366,1,5,"Other",30
"477373",20140201142366,1,5,"Eating and Drinking",15
"477374",20140201142366,1,5,"Leisure and Sports",180
"477375",20140201142366,1,5,"Leisure and Sports",135
"477376",20140201142366,1,5,"Sleeping",90
"478622",20140202140523,4,3,"Other",60
"478623",20140202140523,4,3,"Traveling",15
