race,activities
2,"o,180,o,20,o,65,o,335,o,90,s,120,o,15,o,180,o,105,s,330"
1,"s,300,o,60,o,30,o,60,o,60,w,120,o,10,o,20,o,10,o,50,w,90,o,30,o,60,o,10,o,20,o,5,o,15,o,10,o,180,o,60,o,5,o,10,o,5,o,40,o,15,o,10,o,10,o,5,o,10,o,25,o,30,s,75"
1,"s,120,o,40,o,15,c,195,o,45,c,155,o,15,o,15,w,40,o,80,o,20,o,45,o,30,o,120,o,35,o,30,o,20,o,30,o,15,s,375"
4,"w,60,s,90,o,10,o,10,c,190,o,15,c,135,o,15,c,75,o,30,o,10,w,60,o,260,w,480"
1,"s,240,o,10,o,35,o,40,o,10,o,20,o,20,o,135,o,45,o,15,o,60,o,30,o,90,o,40,o,45,o,120,o,30,s,455"
1,"s,270,o,30,o,120,o,30,o,120,o,5,o,60,o,2,o,15,o,5,o,15,o,10,o,3,o,125,o,5,o,55,o,20,o,30,o,40,o,45,o,120,s,315"
1,"s,300,o,20,o,10,o,150,o,15,o,150,o,30,o,180,o,10,o,30,o,20,o,120,o,15,o,30,s,360"
1,"s,390,o,10,o,40,o,10,o,30,o,5,o,20,o,155,o,5,o,10,o,15,o,30,o,210,o,10,o,170,s,90,s,240"
1,"s,180,o,10,o,20,o,30,c,270,o,30,c,90,o,90,o,75,o,20,c,120,o,10,o,15,o,20,w,100,o,30,s,330"
1,"s,30,o,45,c,285,o,15,c,195,o,20,o,10,c,120,o,15,c,165,o,45,o,30,s,465"
1,"s,240,o,60,o,60,o,120,o,60,o,30,o,30,o,40,o,20,c,20,o,5,c,20,o,5,c,20,o,5,c,20,o,5,c,20,o,5,c,20,o,5,c,20,o,5,c,20,o,5,c,40,o,60,o,30,o,30,o,30,o,20,s,370"
1,"s,120,o,10,o,20,o,1,o,10,o,60,o,15,o,244,o,30,o,240,o,1,o,120,o,2,o,30,o,2,o,120,o,30,o,30,s,355"
4,"s,300,o,210,o,60,o,90,o,20,o,2,o,60,o,2,o,216,o,60,o,60,w,60,s,300"
1,"s,240,o,60,o,4,o,10,o,4,o,60,o,312,o,90,o,240,o,30,s,390"
1,"s,150,o,45,o,45,c,255,w,75,c,165,o,45,o,10,o,15,o,30,o,45,w,125,w,105,w,45,o,30,w,60,s,195"
2,"o,45,w,60,o,45,w,120,o,720,o,150,o,60,o,20,s,220"
4,"s,150,o,20,o,10,o,7,c,318,o,15,o,25,c,110,o,6,o,10,o,64,w,20,w,145,o,30,w,30,o,30,w,30,o,40,o,20,s,15,s,345"
1,"s,360,o,30,o,60,o,10,o,120,o,10,o,310,o,5,o,5,o,5,o,20,o,90,o,175,s,240"
4,"s,160,o,30,o,15,o,5,o,13,o,60,c,306,o,13,o,45,o,30,o,30,w,60,o,15,w,60,o,45,w,60,o,10,w,60,o,15,w,60,o,30,o,30,o,5,s,283"
1,"s,90,o,15,o,5,o,1,o,25,o,12,o,10,o,1,o,5,o,51,o,10,o,10,o,20,o,5,c,270,o,30,c,130,w,60,o,5,o,20,o,60,o,30,o,90,w,60,o,30,s,10,s,385"
1,"s,360,o,15,o,105,o,30,o,90,o,60,o,30,o,20,o,5,o,10,o,60,o,10,o,15,o,90,o,25,o,140,o,15,o,20,o,10,o,15,o,45,o,1,o,5,o,5,o,30,s,229"
1,"o,420,o,180,o,15,o,55,o,15,o,5,o,20,o,20,o,20,o,150,o,90,o,30,o,60,s,360"
1,"s,240,o,15,o,60,o,45,o,30,o,10,o,20,o,120,o,20,o,45,o,15,o,15,o,15,o,10,o,45,o,15,o,20,o,60,w,30,o,10,o,30,o,3,o,5,o,5,o,5,o,15,o,10,o,30,o,45,o,20,o,10,o,30,s,392"
1,"s,240,o,120,o,10,o,20,o,10,o,80,o,60,w,180,o,120,o,180,s,420"
2,"o,30,o,10,o,60,o,15,o,30,o,40,w,180,o,1,o,10,o,1,w,60,o,1,o,20,o,212,o,290,o,30,o,20,s,430"
1,"s,360,o,30,o,1,o,2,o,5,o,2,o,35,o,5,o,10,o,5,o,15,o,40,o,8,o,1,o,10,o,101,o,1,o,59,o,15,o,13,o,92,o,8,o,262,o,15,o,1,o,8,o,15,o,51,s,270"
1,"s,180,o,1,o,20,o,159,o,15,o,45,o,15,o,165,o,20,o,5,o,20,o,75,o,210,o,90,o,90,s,330"
1,"s,160,o,30,o,5,o,5,o,5,o,10,o,35,o,170,o,60,o,230,o,20,o,15,o,65,o,5,o,40,o,10,o,5,o,10,o,60,o,10,o,80,s,410"
1,"s,210,o,15,o,60,o,15,o,10,o,170,o,30,o,30,w,30,o,15,o,10,o,2,o,393,o,15,o,105,o,2,o,5,o,10,o,5,o,20,o,30,o,60,s,198"
1,"s,240,o,60,o,30,c,150,w,60,c,150,o,30,o,120,o,20,o,15,o,55,o,15,w,60,o,120,s,315"
1,"s,240,o,25,o,30,o,60,o,185,o,15,o,105,o,60,o,10,w,60,o,20,o,15,o,90,o,45,o,45,s,435"
1,"s,360,o,180,o,120,o,15,o,645,s,120"
2,"s,390,o,10,o,120,o,150,o,30,o,60,o,30,o,110,o,60,o,240,o,20,o,40,s,180"
1,"s,390,o,25,o,10,o,75,o,30,o,10,o,12,o,8,o,10,o,5,o,5,o,5,o,12,o,10,o,15,o,10,o,5,o,12,o,3,o,60,o,8,o,15,o,20,o,60,w,80,o,30,o,10,o,15,o,70,o,15,s,405"
1,"s,60,o,90,o,40,o,10,o,55,o,10,c,410,o,20,o,25,o,10,o,10,o,15,o,115,o,15,o,10,o,20,o,20,o,145,s,360"
1,"s,360,o,60,w,120,o,60,o,180,o,60,o,120,o,120,s,360"
1,"s,180,o,30,o,120,o,60,o,60,w,90,o,30,w,90,o,10,o,15,o,15,o,3,o,32,o,30,o,15,o,60,o,60,o,60,o,60,o,120,s,300"
2,"s,420,o,60,o,120,o,20,o,220,o,15,o,90,o,60,o,114,o,10,o,60,o,20,s,231"
1,"s,150,o,60,o,15,o,2,o,5,o,2,o,5,w,120,o,121,o,10,o,60,o,10,s,90,o,150,o,5,o,60,o,45,w,30,o,80,s,60,s,360"
1,"s,240,o,20,o,10,o,8,o,5,o,180,o,20,o,5,o,60,o,10,o,60,o,20,o,30,o,30,o,60,o,180,s,502"
4,"s,330,o,15,o,45,o,120,o,10,o,80,o,10,o,50,o,5,o,10,o,5,o,15,o,30,s,190,o,45,o,60,w,30,o,15,w,165,o,10,o,15,s,185"
1,"s,218,o,10,o,10,c,315,o,15,o,30,c,62,o,10,o,120,o,90,o,15,o,5,o,15,o,23,o,30,o,232,s,240"
1,"s,180,o,60,o,30,o,60,o,30,o,90,o,30,o,30,o,30,o,30,o,30,o,15,o,225,o,30,o,30,o,120,o,30,s,390"
2,"s,240,o,10,o,15,o,95,o,60,o,10,o,20,s,240,o,5,o,145,o,15,o,135,s,450"
1,"s,300,o,30,o,120,o,105,o,120,o,5,o,35,o,10,o,20,o,120,o,155,o,5,s,115,s,300"
1,"s,160,o,15,o,20,o,8,w,10,w,27,c,414,o,15,o,5,o,10,o,105,o,5,o,10,o,20,o,30,o,15,o,20,o,15,w,45,o,91,o,10,o,6,w,25,s,359"
1,"s,300,o,60,o,10,o,140,o,1,o,60,o,5,o,120,o,1,o,5,o,1,o,172,o,30,o,175,o,1,o,119,s,240"
1,"s,120,o,45,o,15,w,10,c,235,o,30,c,175,o,10,o,200,o,30,o,15,o,30,w,120,o,30,s,375"
2,"s,240,o,20,o,15,o,30,o,15,o,300,w,240,o,120,o,20,o,60,s,380"
1,"s,165,o,20,o,20,o,15,o,20,o,10,o,10,o,15,c,385,o,15,o,10,o,10,o,60,o,60,o,30,o,20,o,35,o,45,w,75,o,60,s,360"
1,"s,60,o,20,o,30,o,60,o,50,o,10,o,160,o,1,o,89,o,20,o,30,o,20,o,10,o,1,o,10,o,179,o,10,o,20,o,5,o,60,o,15,o,1,o,10,o,45,o,15,o,30,o,20,s,459"
1,"s,330,o,15,o,5,o,40,o,5,o,145,o,30,w,150,o,330,w,150,s,240"
1,"s,155,o,5,o,20,o,90,o,390,o,70,o,45,o,90,o,120,o,95,s,60,s,300"
1,"s,120,o,10,o,20,o,5,c,70,c,300,o,25,c,95,o,45,o,60,w,120,o,60,o,15,o,60,o,60,s,375"
1,"s,195,o,15,o,5,o,5,o,15,c,211,w,25,w,20,o,20,o,22,c,197,o,15,o,10,o,5,o,20,w,45,c,105,w,45,o,45,o,10,o,90,o,10,s,310"
1,"s,150,o,15,o,15,o,10,o,15,o,15,c,270,o,40,c,140,o,20,o,90,o,20,o,2,o,15,o,30,o,30,w,43,o,40,o,30,w,30,o,30,w,15,s,375"
1,"s,120,o,60,o,45,c,195,o,45,c,180,w,90,o,15,w,120,o,30,o,90,s,450"
1,"s,270,o,30,o,5,o,85,o,3,o,42,o,3,w,240,o,20,o,60,w,120,o,30,o,120,s,412"
2,"s,360,o,60,o,90,o,20,o,30,o,40,o,90,o,15,o,135,o,30,o,90,o,10,o,20,o,10,o,60,o,10,o,40,s,330"
2,"o,120,s,300,o,90,o,5,o,10,s,675,o,120,s,120"
1,"s,90,o,180,o,5,o,40,o,5,o,30,o,160,o,30,o,495,o,15,o,30,s,360"
1,"s,90,o,40,o,1,o,4,o,2,o,5,o,45,c,55,o,1,o,10,c,122,o,35,o,35,c,190,o,40,o,1,o,104,o,2,o,15,o,4,o,90,o,30,o,60,o,20,o,10,o,2,o,50,o,30,o,30,o,40,o,10,s,30,s,237"
1,"s,270,o,15,o,20,c,85,o,10,c,80,o,30,c,90,o,15,c,135,o,15,o,90,o,30,o,30,o,30,o,120,o,15,s,15,s,345"
4,"s,210,o,30,w,60,o,30,c,150,o,60,c,240,o,5,w,55,o,30,o,30,w,150,s,390"
1,"s,150,o,30,o,10,o,10,o,5,c,185,o,30,c,180,o,8,o,5,o,20,s,120,o,180,o,23,o,30,s,454"
1,"s,330,o,30,o,30,o,10,o,60,o,30,o,10,o,30,o,30,o,15,o,60,o,15,o,10,o,120,o,45,o,60,o,90,o,90,o,15,s,360"
1,"s,165,o,30,o,10,o,7,o,20,o,45,o,45,o,158,o,30,o,90,o,45,o,5,o,5,o,30,o,10,o,90,o,5,o,1,o,7,o,10,o,5,o,2,o,10,o,45,o,270,o,30,s,270"
1,"s,180,o,20,o,1,o,2,o,15,o,10,o,2,o,10,o,15,o,135,o,30,o,15,c,255,o,15,o,60,o,255,o,15,s,405"
1,"s,200,o,30,o,10,c,224,o,19,c,120,o,10,o,30,o,60,o,15,o,22,o,280,o,15,w,75,o,60,s,270"
1,"s,300,o,60,o,240,o,3,o,5,o,3,o,10,o,10,o,389,s,420"
4,"s,360,o,60,o,120,w,300,o,30,o,30,o,15,o,45,o,45,o,5,o,45,o,15,o,60,o,30,s,280"
2,"s,60,o,60,o,30,o,10,o,20,o,15,s,30,c,300,o,15,c,120,o,30,o,60,o,10,o,10,o,90,o,30,o,60,o,60,w,60,o,5,w,60,o,2,w,30,o,5,s,268"
1,"s,300,o,15,o,60,o,30,o,60,o,10,o,65,o,90,o,10,o,10,o,30,s,70,o,75,o,30,o,45,o,60,o,30,o,30,o,105,s,315"
1,"s,270,o,30,o,5,o,235,o,45,c,180,o,5,o,30,w,240,o,60,o,15,s,325"
1,"s,180,o,20,o,20,o,5,o,1,o,5,o,24,c,218,o,22,c,196,o,5,o,54,o,90,o,3,o,237,o,180,o,60,s,120"
2,"s,240,o,30,o,5,o,20,o,5,o,3,o,25,o,152,o,25,o,15,o,5,o,10,o,5,o,15,o,30,o,5,o,10,o,5,o,13,o,5,o,157,o,30,o,20,o,28,o,5,o,60,o,40,o,222,o,5,o,1,o,10,o,8,o,15,o,18,o,3,o,20,o,1,o,20,s,154"
1,"s,390,o,90,o,20,o,15,o,10,o,10,o,65,o,12,o,18,o,50,o,10,o,20,o,7,o,93,o,15,o,20,o,145,o,15,o,45,o,90,w,30,o,15,o,30,o,8,o,30,s,187"
1,"s,180,o,20,w,300,o,30,o,240,o,30,o,20,o,15,w,245,s,360"
1,"s,240,o,60,o,5,o,175,o,5,o,10,o,105,o,30,o,30,o,20,o,100,o,90,o,20,o,20,o,80,o,30,s,10,s,410"
2,"s,120,o,30,o,45,c,460,o,15,w,20,o,90,o,45,o,5,o,30,o,60,s,520"
1,"s,360,o,20,w,520,o,30,w,270,o,60,s,180"
1,"s,90,o,30,o,5,o,2,o,10,o,10,o,7,c,146,o,15,c,195,o,30,c,60,o,10,o,10,s,160,w,60,c,120,o,120,o,30,s,330"
1,"s,210,o,20,o,10,c,390,o,15,o,8,o,142,o,15,o,285,o,5,o,30,s,310"
1,"s,120,o,20,o,20,o,5,o,20,s,218,o,22,o,15,o,100,o,15,w,165,o,20,o,5,o,5,o,10,o,15,o,15,o,2,o,378,o,2,o,20,o,10,s,238"
1,"s,180,o,10,o,3,o,7,o,3,o,27,o,10,c,420,o,30,o,3,o,15,o,7,o,60,o,7,o,10,o,20,s,568,o,30,o,30"
1,"s,330,o,30,o,60,o,240,w,60,w,30,o,45,o,30,o,60,o,60,o,60,s,435"
3,"o,180,o,3,o,10,s,527,o,5,o,180,o,5,o,10,o,120,o,7,o,180,o,20,o,2,o,8,o,45,o,10,o,128"
1,"s,360,o,30,o,60,o,60,o,120,o,120,o,30,o,30,o,90,o,30,o,20,o,20,o,110,o,60,o,30,s,270"
1,"s,450,o,90,o,15,o,15,o,60,o,120,o,5,o,20,o,10,o,45,o,60,o,250,s,60,s,240"
1,"s,360,o,90,o,5,o,1,o,5,o,10,o,1,o,10,o,5,o,60,o,4,o,30,o,5,o,60,o,254,o,60,o,5,o,60,o,20,w,30,o,20,s,345"
1,"s,360,w,90,o,20,o,120,o,60,o,120,o,60,o,190,o,120,s,300"
1,"s,255,o,10,c,181,o,30,c,199,o,10,o,65,o,10,o,3,o,167,o,15,o,15,o,180,o,15,o,105,o,3,o,5,s,172"
1,"s,360,o,30,o,30,o,90,o,5,o,5,o,30,o,15,o,150,o,15,o,30,o,80,o,10,o,15,o,45,o,30,o,45,o,65,o,15,o,20,s,55,s,300"
2,"s,240,o,15,o,40,o,60,o,30,o,10,o,30,o,2,o,2,o,21,o,160,o,20,o,5,o,35,o,120,s,80,o,10,o,3,o,15,o,20,o,30,o,10,o,15,o,45,o,30,o,90,o,15,o,30,s,257"
4,"s,300,o,45,o,30,o,60,o,60,w,240,c,60,o,30,o,60,o,30,o,15,o,15,o,60,o,15,o,30,o,10,o,5,o,60,o,45,o,60,s,210"
1,"s,300,o,20,o,10,o,30,o,15,o,15,o,30,o,45,o,40,o,60,o,10,o,60,o,120,o,120,o,180,o,90,o,10,o,5,o,30,o,25,s,225"
1,"s,170,o,10,o,1,o,2,o,2,c,25,c,413,o,2,o,10,w,30,o,120,o,30,o,120,o,85,o,5,o,115,s,300"
2,"s,240,o,20,c,175,o,20,s,85,o,390,o,30,o,120,s,360"
4,"s,300,o,60,o,15,o,5,o,10,o,60,o,10,o,5,o,5,o,60,o,8,o,120,o,2,o,60,o,30,o,10,o,60,o,5,o,105,o,10,o,20,o,60,o,60,o,30,s,330"
1,"s,480,o,20,o,10,c,150,o,2,o,10,o,10,o,25,o,15,o,15,o,60,w,20,o,15,o,180,o,5,s,423"
4,"s,420,o,15,o,15,w,150,o,60,o,30,o,5,o,15,o,20,o,120,o,5,o,105,o,15,o,60,o,10,o,95,o,20,s,280"
3,"s,157,o,30,o,150,o,5,o,168,o,60,o,60,s,150,o,15,o,20,o,45,o,1,o,99,o,45,o,20,o,20,o,30,o,15,s,350"
1,"s,120,o,30,o,30,c,254,o,45,c,159,o,30,o,60,o,120,o,60,o,60,s,472"
1,"s,420,o,60,o,60,o,30,o,20,o,90,o,20,o,45,o,125,o,1,o,59,o,30,o,270,o,1,s,209"
1,"s,240,o,30,o,60,o,60,o,15,o,105,o,30,o,180,o,40,o,20,o,30,o,300,o,20,o,20,s,290"
1,"s,90,o,30,o,2,o,15,c,493,o,15,o,5,o,120,o,60,o,60,o,60,o,130,s,360"
1,"s,360,o,90,o,60,o,60,o,30,o,10,o,15,w,10,o,445,s,360"
1,"s,120,o,15,o,20,o,2,o,5,o,18,c,460,o,15,o,110,o,10,o,245,o,2,o,5,o,10,o,15,o,28,o,10,s,50,s,300"
2,"s,300,o,30,o,20,o,120,o,10,o,60,o,15,o,15,o,330,s,540"
1,"s,270,o,4,o,386,o,5,o,5,o,50,o,20,o,40,o,20,o,10,o,270,s,360"
1,"s,150,o,20,o,25,o,10,o,95,o,480,o,15,o,25,o,25,o,15,w,180,o,25,o,30,s,345"
1,"s,120,o,25,o,10,o,15,o,40,c,414,o,10,o,86,o,15,o,25,o,20,o,270,o,15,o,15,o,45,o,85,s,230"
1,"s,240,w,340,o,20,o,240,o,30,o,150,s,420"
1,"s,180,o,25,o,35,o,20,c,205,o,30,c,185,o,30,w,60,o,160,o,30,o,30,o,30,o,15,o,45,s,360"
1,"s,360,o,1,o,5,o,10,o,44,o,2,o,118,o,30,o,60,o,15,o,30,w,70,o,10,w,130,o,20,w,30,o,30,o,90,s,385"
1,"s,120,o,60,o,30,o,5,o,10,o,5,c,430,o,30,o,60,o,45,o,10,o,20,o,2,o,28,o,45,o,15,s,525"
1,"s,240,o,30,o,60,o,30,o,10,o,120,o,10,o,10,o,20,o,5,o,60,o,155,o,90,o,180,o,45,o,30,s,345"
1,"s,300,o,45,o,45,o,5,o,10,o,15,o,70,o,10,o,40,w,30,o,2,o,118,o,50,w,70,o,40,w,50,o,30,w,80,o,160,o,30,o,30,s,10,s,200"
1,"s,120,o,5,o,60,o,30,o,10,o,255,o,10,o,5,o,5,o,30,o,10,o,120,o,15,o,105,o,20,o,220,o,20,o,10,o,30,s,360"
1,"s,75,o,5,o,40,o,10,o,40,o,40,o,10,c,245,o,20,o,20,c,95,o,60,o,30,o,30,o,40,o,40,o,20,o,30,o,10,o,30,o,5,o,65,o,5,w,20,o,5,o,10,o,20,o,5,w,20,o,15,s,380"
2,"s,360,o,5,o,20,o,5,o,300,o,450,w,120,s,180"
2,"s,360,o,60,o,2,c,120,o,5,o,1,o,5,c,137,s,180,o,60,o,20,s,490"
2,"s,60,o,45,o,15,o,15,o,105,w,120,o,20,o,130,o,10,o,305,o,45,o,150,o,10,o,75,o,5,o,15,s,315"
1,"s,90,o,60,o,15,c,230,o,10,o,45,o,20,o,250,o,28,c,152,o,38,o,15,o,22,o,120,w,90,s,255"
1,"s,180,o,60,o,240,o,120,o,240,o,90,o,30,o,120,o,30,o,30,s,300"
4,"s,300,o,15,o,120,o,15,o,30,s,240,o,300,w,120,s,300"
1,"s,150,o,15,o,20,w,35,o,15,w,125,o,15,o,20,o,20,w,50,o,30,o,20,o,45,w,100,o,15,o,15,o,60,o,45,o,30,o,90,o,15,o,10,o,20,o,30,o,90,o,15,s,345"
2,"s,300,o,10,w,60,o,20,w,230,o,20,o,40,o,20,o,20,o,20,o,20,o,40,o,20,o,10,o,10,o,15,o,5,o,60,o,10,s,170,s,100,o,240"
1,"s,120,o,30,o,10,c,470,o,10,o,60,s,140,o,120,o,180,s,300"
2,"s,270,o,120,o,30,o,45,s,30,o,20,o,20,o,7,o,150,o,30,o,240,o,25,o,20,o,8,o,6,o,5,o,20,o,20,s,374"
1,"s,180,o,30,o,30,o,300,o,120,o,120,o,180,o,40,o,40,o,100,o,30,o,1,o,30,o,60,s,179"
1,"s,240,o,30,o,30,o,30,o,30,o,10,o,5,o,5,o,2,o,38,o,5,o,30,o,1,o,15,o,60,o,10,o,30,o,10,o,60,o,10,o,30,o,60,o,20,o,2,o,5,o,90,o,25,o,20,o,10,o,60,o,167,o,10,o,60,o,60,s,170"
1,"s,150,w,90,o,20,o,5,o,15,o,10,o,1,o,7,o,5,o,10,o,10,o,5,o,15,o,10,o,3,c,174,o,1,c,149,o,1,o,15,o,45,o,5,o,10,o,5,o,10,o,5,o,10,o,5,o,30,o,5,o,30,o,30,o,20,o,20,o,5,o,2,o,1,o,116,o,15,s,20,s,355"
1,"s,180,o,20,o,10,o,20,o,550,o,20,o,10,o,20,o,60,o,60,o,30,o,5,o,60,s,395"
1,"s,60,o,15,o,15,o,30,o,30,o,15,o,10,o,20,o,225,o,20,o,220,o,25,o,10,o,30,o,30,o,10,o,2,o,180,o,20,o,10,o,15,o,30,o,60,s,10,s,348"
2,"s,270,o,60,o,30,o,120,o,5,o,10,o,185,o,8,o,5,o,7,o,5,o,8,o,97,o,5,o,10,o,120,o,20,o,2,o,35,o,120,o,35,o,10,o,20,o,120,s,133"
1,"s,270,o,20,o,4,o,30,o,36,o,90,o,4,o,2,o,7,o,45,o,2,o,5,o,8,o,60,o,8,o,159,o,15,o,45,o,30,o,1,o,5,o,5,o,1,o,15,o,103,o,15,o,95,o,8,o,5,o,5,o,10,o,23,o,45,o,15,o,2,o,20,o,2,o,10,s,215"
1,"s,210,o,2,o,88,o,10,o,680,o,2,o,30,o,1,s,417"
1,"s,120,o,30,o,10,o,10,c,250,o,35,c,155,o,10,w,90,o,30,o,20,o,90,o,15,o,30,o,95,o,15,w,45,o,30,s,360"
2,"s,300,o,20,c,280,w,240,o,35,o,20,o,120,o,45,s,380"
1,"s,150,o,20,o,5,o,6,c,120,o,119,o,6,o,3,o,180,o,171,o,15,o,45,o,30,o,210,o,2,s,358"
1,"s,360,o,60,o,30,o,15,o,345,o,15,w,60,o,195,s,360"
2,"o,15,o,45,o,45,s,255,o,60,o,7,o,173,o,240,o,30,s,570"
1,"s,390,o,30,o,60,o,10,o,45,o,10,o,120,o,15,o,15,s,145,o,15,o,345,o,15,o,105,o,10,o,20,s,90"
3,"s,60,o,30,o,30,o,20,o,5,o,25,o,5,o,245,o,10,o,110,o,60,o,120,o,5,o,25,o,20,o,30,o,45,o,120,s,475"
1,"s,120,o,25,o,15,o,320,o,3,o,15,o,3,o,189,o,5,o,45,o,15,o,30,o,30,o,15,o,130,o,120,s,20,s,340"
1,"s,180,o,60,o,9,o,15,o,15,o,45,o,30,o,60,o,240,o,60,o,120,o,30,o,15,o,15,o,3,o,10,o,10,o,20,o,20,o,3,s,480"
1,"s,300,o,90,o,10,o,30,o,45,o,3,o,392,o,10,o,110,o,10,o,110,o,10,o,200,o,10,s,110"
1,"s,120,o,25,o,5,o,18,o,10,o,30,c,242,o,30,c,120,o,15,o,5,o,15,o,5,w,30,o,120,o,30,o,15,o,15,o,60,o,90,o,3,o,30,o,57,o,3,s,347"
2,"s,150,o,15,o,30,o,15,w,60,o,6,o,10,o,6,w,90,o,2,o,65,o,301,o,5,o,15,o,5,o,20,o,15,o,360,o,40,o,10,s,220"
1,"s,180,o,30,o,15,o,10,o,10,o,10,w,45,o,5,o,10,o,25,o,90,o,200,o,1,w,89,o,20,o,10,o,5,o,20,o,15,o,10,o,35,o,10,o,40,o,15,o,20,o,10,o,5,o,25,o,90,o,20,o,10,o,10,o,5,o,30,w,60,o,1,s,254"
2,"s,300,o,20,w,280,s,90,o,20,w,190,o,60,o,105,o,30,o,30,s,315"
4,"s,165,o,1,o,14,o,10,o,10,o,10,o,30,c,290,o,20,c,11,c,93,o,26,o,10,o,60,w,120,w,30,o,10,o,60,o,30,w,30,s,30,o,20,w,60,s,300"
1,"s,240,o,5,o,10,o,5,o,5,o,45,o,10,o,30,o,10,o,60,o,15,o,15,o,15,o,30,o,120,o,45,o,60,o,120,o,45,o,30,o,5,o,5,o,35,o,5,o,1,o,10,o,29,o,75,s,360"
2,"o,240,o,5,o,30,o,20,o,10,o,30,o,2,o,20,o,15,o,10,o,20,o,2,o,30,s,76,w,30,o,60,o,10,o,16,o,5,o,35,o,2,o,5,o,16,o,30,o,30,o,90,o,30,o,15,o,30,o,15,o,5,o,5,o,30,o,60,w,60,o,1,s,230,o,3,o,30,s,87"
1,"s,480,o,30,o,150,o,120,o,60,o,40,o,120,o,30,o,120,s,290"
1,"s,330,o,10,o,15,o,10,o,415,o,10,o,230,o,3,o,87,o,5,o,40,o,2,o,2,o,41,o,3,s,237"
1,"s,660,o,30,o,120,o,510,s,120"
1,"s,450,o,30,o,5,o,175,o,15,o,105,o,15,o,135,o,20,o,10,o,10,o,230,s,240"
1,"s,330,o,60,o,15,o,135,o,20,o,60,c,100,o,105,o,20,o,5,o,5,o,60,o,3,o,7,o,3,o,10,o,5,o,20,o,177,o,30,s,270"
2,"s,90,o,20,o,30,o,20,o,2,o,15,o,363,o,10,o,20,o,120,o,15,o,3,o,5,o,60,o,20,o,30,o,90,o,20,o,10,o,20,o,30,s,447"
1,"s,240,o,10,o,45,o,5,o,1,o,20,o,60,o,60,o,60,o,3,o,30,o,20,o,30,o,5,o,101,o,30,o,20,o,5,o,10,o,3,o,72,o,10,o,30,o,3,o,10,o,17,o,60,o,10,o,20,o,190,o,20,o,30,s,210"
1,"s,300,o,60,o,20,o,280,o,30,o,270,o,20,o,15,o,115,s,330"
1,"s,360,o,20,o,30,o,15,o,180,o,15,o,10,o,90,o,10,o,240,s,470"
1,"s,150,o,15,o,10,o,45,o,470,o,40,o,15,o,25,o,70,o,10,o,80,o,5,o,20,o,10,o,20,o,90,o,110,o,5,o,20,o,35,o,45,s,150"
1,"w,10,o,230,o,30,o,10,s,260,o,90,o,60,o,30,o,12,o,35,o,8,o,20,o,10,o,30,o,5,o,240,o,8,o,7,o,35,o,10,o,10,o,5,o,5,o,45,o,20,o,1,o,154,o,30,o,30"
4,"s,300,o,35,o,60,o,15,o,250,o,15,o,15,s,40,o,50,o,15,o,195,o,15,o,10,o,20,o,30,o,60,o,40,o,30,o,40,o,25,s,180"
1,"s,180,o,25,o,25,o,20,o,470,o,10,o,25,o,60,o,30,o,10,o,15,o,180,o,60,o,30,w,90,s,210"
1,"s,450,o,30,o,90,w,180,o,60,o,90,o,30,o,90,o,30,o,15,s,105,s,270"
1,"s,300,o,30,o,20,w,90,o,1,o,150,o,15,o,60,o,5,o,60,o,10,o,90,o,2,o,120,o,20,o,90,o,20,o,57,o,2,s,298"
1,"s,360,o,120,o,2,o,60,o,2,w,176,o,60,w,60,o,60,o,45,o,30,o,20,o,5,w,170,o,30,s,30,s,210"
1,"s,240,o,60,o,10,o,10,o,175,o,15,o,150,o,15,o,105,o,15,c,120,o,10,o,20,o,285,s,210"
1,"s,300,o,25,w,180,o,30,o,305,o,30,o,30,o,30,o,120,s,390"
1,"s,180,o,15,o,15,o,5,o,65,c,50,c,150,o,20,o,20,o,5,o,30,o,40,o,90,o,120,o,60,o,30,o,30,o,15,s,500"
1,"s,360,o,20,o,90,o,30,o,7,o,1,o,45,o,120,o,45,o,362,w,70,o,20,o,75,s,195"
1,"s,90,o,60,o,30,o,240,o,30,o,750,o,240"
1,"s,180,o,30,o,60,o,270,o,60,o,60,o,120,o,120,o,10,o,20,o,10,o,60,o,30,o,110,s,300"
1,"s,240,o,180,o,15,o,45,o,120,o,120,o,15,o,10,o,15,o,80,o,30,o,10,o,30,o,216,o,1,o,30,s,283"
1,"s,120,o,30,o,5,o,5,o,20,o,600,o,10,o,200,o,10,o,60,c,90,o,15,o,30,s,245"
1,"s,60,o,15,o,15,o,330,o,30,o,150,o,25,o,20,o,20,o,20,o,5,o,150,o,60,o,20,o,20,s,15,s,485"
2,"s,150,o,30,o,45,o,15,o,240,o,2,o,6,o,22,o,330,o,15,o,7,o,5,o,5,w,90,o,88,o,15,s,375"
1,"o,210,o,10,o,20,o,30,o,30,s,300,o,15,o,15,o,120,o,15,o,10,o,10,o,10,o,10,o,5,o,45,o,195,o,45,o,15,o,90,o,60,o,1,s,179"
1,"s,240,o,40,o,40,w,40,o,15,o,15,o,15,o,15,o,90,o,45,o,15,o,90,c,180,o,5,o,40,o,40,c,20,o,30,o,50,o,20,o,30,o,10,o,10,s,15,s,330"
